Option Name,Contact,Address,Size,Rent,Monthly Fees,One Time Fees,Pet Policy,Distance,Duration,Parking,Gym,Kitchen,Amenities,Features,Living Space,Lease Info,Services,Property Info,Indoor Info,Outdoor Info,Images,Description
[Parkview Towers](https://www.apartments.com/parkview-towers-takoma-park-md/y3w8n1r/),,"[7667 Maple Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7667+Maple+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
1 space.",,"* Kitchen
* Microwave",,"* High Speed Internet Access
* Washer/Dryer
* Air Conditioning
* Smoke Free
* Wheelchair Accessible (Rooms)",* Dining Room,,,"* Built in 1964
* Renovated in Dec 2014
* 125 Units/11 Stories",,* Balcony,![Primary Photo - Parkview Towers](https://images1.apartments.com/i2/JuYeyovH5ghYc_TaMQIbzVQMIibD8Ff2q8BSMDJNikQ/117/parkview-towers-takoma-park-md-primary-photo.jpg) ![Building Photo - Parkview Towers](https://images1.apartments.com/i2/2tsdHu36gCTeX8P_fVqRWUvrkFbDfutVsdwwCIcNo3A/117/parkview-towers-takoma-park-md-building-photo.jpg) ![Building Photo - Parkview Towers](https://images1.apartments.com/i2/l-lzcbAoc2t3UgWiDuX70vrPcnbQsjsQI-J9GYwhFd0/117/parkview-towers-takoma-park-md-building-photo.jpg) ![Building Photo - Parkview Towers](https://images1.apartments.com/i2/Kx_eNQaHVgFd_2RnO4qBy-GUVne9SHFuSt42HxqGfvw/117/parkview-towers-takoma-park-md-building-photo.jpg) ![Building Photo - Parkview Towers](https://images1.apartments.com/i2/WKhr2WgipIW_J9KZnSo4e0MyR1ZyWWNjnuekT-HgGN8/117/parkview-towers-takoma-park-md-building-photo.jpg) ![Building Photo - Parkview Towers](https://images1.apartments.com/i2/YiPeSoW9_nR1362pRRSGH5KnaLbXjGKtZy-zKpzCJmw/117/parkview-towers-takoma-park-md-building-photo.jpg) ![Building Photo - Parkview Towers](https://images1.apartments.com/i2/vtU726vdNPzK8k2bkNbGd6w34odQ041sOek7jfm8JOc/117/parkview-towers-takoma-park-md-building-photo.jpg) ![1BR/1BA - Parkview Towers](https://images1.apartments.com/i2/knEcVip0HaEbbP-v_Mc7BuSXlaamW1QuxzvdPWBQA0k/117/parkview-towers-takoma-park-md-1br1ba.jpg) ![2BR/1BA - Parkview Towers](https://images1.apartments.com/i2/HRntPRbeooMGOeMoWYpQYAnOQ6pE60UNs7gPomXoQMM/117/parkview-towers-takoma-park-md-2br1ba.jpg) ![2BR/1.5BA - Parkview Towers](https://images1.apartments.com/i2/MIUV9yl_QSsSXSwkZKVyFdvmQYQbvzhIJTyb7dT-THw/117/parkview-towers-takoma-park-md-2br15ba.jpg) ![3BR/2BA - Parkview Towers](https://images1.apartments.com/i2/UvxGdTYxPO3sfOp7zB32YXZmgT4ZGYlF8sD1hbtpZ8E/117/parkview-towers-takoma-park-md-3br2ba.jpg) ,
[The Paragon](https://www.apartments.com/the-paragon-takoma-park-md/s890qr4/),,"[702 Chaney Dr, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/702+Chaney+Dr,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,"Cats Allowed
* $25 Fee",50,50,"Surface Lot
1 space. Parking Available",,"* Kitchen
* Oven
* Refrigerator",,"* High Speed Internet Access
* Heating
* Smoke Free",* Hardwood Floors,,* Laundry Facilities,"* Built in 1957
* 22 Units/3 Stories",,,![Primary Photo - The Paragon](https://images1.apartments.com/i2/pm5Wp4ObM7Y0mWy4AU19Ny7hH5U7SkAOt8wLt8BBK5I/117/the-paragon-takoma-park-md-primary-photo.jpg) ![Building Photo - The Paragon](https://images1.apartments.com/i2/J3vOIT8D2XicUTujC7tglZbYA8wAV0z1_BpAyIMlMq8/117/the-paragon-takoma-park-md-building-photo.jpg) ,
[8001 Greenwood Ave](https://www.apartments.com/8001-greenwood-ave-takoma-park-md/4td0lsj/),,"[8001 Greenwood Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8001+Greenwood+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1940
* 5 Units/2 Stories",,,![Primary Photo - 8001 Greenwood Ave](https://images1.apartments.com/i2/LpG3awgJE4JIkx9HCu3mQuDafFjQrP3yzHHbtYdO85Q/117/8001-greenwood-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8001 Greenwood Ave](https://images1.apartments.com/i2/Ep5LLQH-c1WHdO-0Y9tZMDoLD_kU0nqtnWRM22EAsXc/117/8001-greenwood-ave-takoma-park-md-building-photo.jpg) ,
[8307 Garland Ave](https://www.apartments.com/8307-garland-ave-takoma-park-md/jghbct6/),,"[8307 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8307+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1948
* 10 Units/2 Stories",,,![Primary Photo - 8307 Garland Ave](https://images1.apartments.com/i2/W51p2yT6fDDltpBirFku3LoZQej3fg0aBbFi_4VcAac/117/8307-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8307 Garland Ave](https://images1.apartments.com/i2/7laE8DHHWEiPf3K2oihDNs0hSbQGCN3ARQbFjYsKnvk/117/8307-garland-ave-takoma-park-md-building-photo.jpg) ,
[600 Kennebec Ave](https://www.apartments.com/600-kennebec-ave-takoma-park-md/g2fpr6z/),,"[600 Kennebec Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/600+Kennebec+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
1 space.",,,,,,,,"* Built in 1958
* 13 Units/3 Stories",,,![Primary Photo - 600 Kennebec Ave](https://images1.apartments.com/i2/1ENns-q3rV4Y3NZ1lI-KHdkfDa-VY4P-IggnAaeOB54/117/600-kennebec-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 600 Kennebec Ave](https://images1.apartments.com/i2/mPNTmdkgM7iv81lb4yJJ44a_Rews1VmDuvsH1azwhLo/117/600-kennebec-ave-takoma-park-md-building-photo.jpg) ,
[Hillwood Manor Apartments](https://www.apartments.com/hillwood-manor-apartments-takoma-park-md/8pxjee3/),,"[1100 Linden Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1100+Linden+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,No Pets Allowed,50,50,Surface Lot,,"* Kitchen
* Range
* Refrigerator
* Freezer",* A/C Unit must be supplied by resident,"* High Speed Internet Access
* Heating
* Ceiling Fans
* Cable Ready
* Tub/Shower","* Hardwood Floors
* Carpet
* Walk-In Closets
* Window Coverings",1 year,"* Laundry Facilities
* Maintenance on site
* Property Manager on Site
* 24 Hour Availability","* Built in 1944
* 96 Units/3 Stories",,* Courtyard,![Primary Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/-VlZ0KHiX1MLaCRBg8OrF3XyGK2Z-j-bhcWOicWKync/117/hillwood-manor-apartments-takoma-park-md-primary-photo.jpg) ![Building Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/QUlBC8NBsVo-KaOSVkqeZrie5YXGseCOiUZ_t5NzcOk/117/hillwood-manor-apartments-takoma-park-md-building-photo.jpg) ![Building - Hillwood Manor Apartments](https://images1.apartments.com/i2/JwxrBXtiF9BglvYNF75IVN4Tv_09gy779AG7a0Y9Te4/117/hillwood-manor-apartments-takoma-park-md-building.jpg) ![Building Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/lgfNEgGzLXrr0KIF0iu8i_sPMRz6z12ifUb9e1MOThU/117/hillwood-manor-apartments-takoma-park-md-building-photo.jpg) ![Building Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/O6x4e9fUTlGiRD6CvrZyDwyy6ZZG97jlxEO0MUlWqsI/117/hillwood-manor-apartments-takoma-park-md-building-photo.jpg) ![Kitchen - Hillwood Manor Apartments](https://images1.apartments.com/i2/J3iadYjpXYRzvYanOmE2aR7XCsYytMdYpX2k7usi9ts/117/hillwood-manor-apartments-takoma-park-md-kitchen.jpg) ![Building Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/34pwRY0eNSBZwOL_futKUhX_wEvaXNn9-XAinvnBsD0/117/hillwood-manor-apartments-takoma-park-md-building-photo.jpg) ![Building Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/NdNzyDN6FNw79xffh1gfFQ9iK7hKoHncrmzPhxR-xjo/117/hillwood-manor-apartments-takoma-park-md-building-photo.jpg) ![Hallway - Hillwood Manor Apartments](https://images1.apartments.com/i2/wf_W7pxhjKEKHmqYyl_khrklsGfN7-lPNz811OJkirE/117/hillwood-manor-apartments-takoma-park-md-hallway.jpg) ![Bathroom - Hillwood Manor Apartments](https://images1.apartments.com/i2/284lDo15yXYMRvfqCdL8pxmkDlS9h4TGYVgUHylirik/117/hillwood-manor-apartments-takoma-park-md-bathroom.jpg) ![Living Room - Hillwood Manor Apartments](https://images1.apartments.com/i2/3p79kbREQWiwHgXRdCY-7Ilnd2_xanJx_-y2HeujbVE/117/hillwood-manor-apartments-takoma-park-md-living-room.jpg) ![Bedroom - Hillwood Manor Apartments](https://images1.apartments.com/i2/ySt3bwZzopAHJ145WdiXsZBjYuN4dMipaYzaYD7aoBc/117/hillwood-manor-apartments-takoma-park-md-bedroom.jpg) ![Courtyard - Hillwood Manor Apartments](https://images1.apartments.com/i2/jc9-9A0pTHkGJ85Eiiq9vBT6fCyYZxZFZZSBB377LwY/117/hillwood-manor-apartments-takoma-park-md-courtyard.jpg) ![Courtyard - Hillwood Manor Apartments](https://images1.apartments.com/i2/gzdUU2p6mCYC1HGoKzE5hQgII1JQ4_TuIjfPHZ0XBug/117/hillwood-manor-apartments-takoma-park-md-courtyard.jpg) ![Building - Hillwood Manor Apartments](https://images1.apartments.com/i2/Jbl5GszkpaUcTffv5b56vOJlZRrDHCnMONX8djygfZQ/117/hillwood-manor-apartments-takoma-park-md-building.jpg) ![Building - Hillwood Manor Apartments](https://images1.apartments.com/i2/ur1OuB-rPoRp0e8aLTXvkM2DctFPbwbUAQ0JIUfR6ns/117/hillwood-manor-apartments-takoma-park-md-building.jpg) ![Entrance - Hillwood Manor Apartments](https://images1.apartments.com/i2/mtpJRdluUsnt0qovjmuYkSRIGj2I0KMJ1VeE5679op0/117/hillwood-manor-apartments-takoma-park-md-entrance.jpg) ![Building Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/muTfThO58ePcaYLo8oP1auvxFzOCa1LQBs-YPI683PU/117/hillwood-manor-apartments-takoma-park-md-building-photo.jpg) ![Primary Photo - Hillwood Manor Apartments](https://images1.apartments.com/i2/Z9itUvl0IOWrnWXVTAcQ8wwEg-oC6XRrFvefM2HAt8M/117/hillwood-manor-apartments-takoma-park-md-primary-photo.jpg) ,"Welcome to Hillwood Manor Apartments! These 1 and 2 bedroom apartment homes are nestled away in a park-like setting yet conveniently located off New Hampshire Avenue in Takoma Park. Residents enjoy fully equipped kitchens and hardwood flooring along with all utilities included in the rent. Takoma Park in Montgomery County offers the best of the city while in the comforts of Sligo Creek Park. The park features picnic areas, playgrounds, bike and walking paths, tennis and basketball courts and seasonal events. With the abundance of trails and views, you really feel that you’re away from it all while only minutes from downtown DC. The Metropolitan Park Trail links walking and bike paths to the Metro for easy commuter access. Under new ownership and management, make the move to Hillwood Manor today!"
[The Essex House](https://www.apartments.com/the-essex-house-takoma-park-md/x0xxhyn/),,"[7777 Maple Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7777+Maple+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,No Pets Allowed,50,50,"Surface Lot
1 space.","* Pool
* Playground
* Gameroom",,,"* High Speed Internet Access
* Air Conditioning
* Smoke Free
* Wheelchair Accessible (Rooms)",* Carpet,,"* Laundry Facilities
* Security System","* Built in 1963
* Renovated in Jan 2014
* 135 Units/12 Stories","* Business Center
* Clubhouse
* Multi Use Room",,![Primary Photo - The Essex House](https://images1.apartments.com/i2/-Pq2fDgZa9td4srJs6ith4sxSZvUF6Dx_I7ImxNSsfs/117/the-essex-house-takoma-park-md-primary-photo.jpg) ![Building Photo - The Essex House](https://images1.apartments.com/i2/E2_XVilosVYBvNu6nr3SUxaPgsvRDNOslW7hosA5F-0/117/the-essex-house-takoma-park-md-building-photo.jpg) ![Building Photo - The Essex House](https://images1.apartments.com/i2/HMoX2cUbLU9l0lO5OfCq5cFkV4ThN_YWR0XxkWxtpOw/117/the-essex-house-takoma-park-md-building-photo.jpg) ![Building Photo - The Essex House](https://images1.apartments.com/i2/hI_g1avCo9b1q5QYBdDQUSTXJQPHrpdVsmoIGYEai8s/117/the-essex-house-takoma-park-md-building-photo.jpg) ,
[Greenwood Terrace](https://www.apartments.com/greenwood-terrace-takoma-park-md/edh6cdn/),,"[8502-8516 Greenwood Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8502-8516+Greenwood+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,No Pets Allowed,50,50,"Surface Lot
1 space. Parking Available",* Playground,"* Disposal
* Kitchen",,"* High Speed Internet Access
* Air Conditioning
* Heating",* Carpet,,* Laundry Facilities,"* Built in 1942
* 50 Units/3 Stories",* Disposal Chutes,,![Primary Photo - Greenwood Terrace](https://images1.apartments.com/i2/B3HFPqhSa5dEFvqpk7IeIQcejAsPQDzJ3ETkMmJJQ8c/117/greenwood-terrace-takoma-park-md-primary-photo.jpg) ![Building Photo - Greenwood Terrace](https://images1.apartments.com/i2/-7A6w26WKj93l9D_MuHwuo2wJ7enBCUEHJJ2punW_NE/117/greenwood-terrace-takoma-park-md-building-photo.jpg) ![Building Photo - Greenwood Terrace](https://images1.apartments.com/i2/eJeEdmexcVBvPP9P97IxaVhDDt6epr5h8PrVLvrXvc0/117/greenwood-terrace-takoma-park-md-building-photo.jpg) ,
[6816 Red Top Rd](https://www.apartments.com/6816-red-top-rd-takoma-park-md/0xhbgq3/),,"[6816 Red Top Rd, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/6816+Red+Top+Rd,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1950
* 6 Units/2 Stories",,,![Primary Photo - 6816 Red Top Rd](https://images1.apartments.com/i2/YSDm2UhoJSP_jj9l2Mmi7HkaBvZYUiQATs3kteb2Fg8/117/6816-red-top-rd-takoma-park-md-primary-photo.jpg) ![Building Photo - 6816 Red Top Rd](https://images1.apartments.com/i2/sOQvSX03zFHrwBcn2it2LB25aTLYgY8tz6P3V0AJayE/117/6816-red-top-rd-takoma-park-md-building-photo.jpg) ,
[Parkway Garden Apartments](https://www.apartments.com/parkway-garden-apartments-takoma-park-md/8hffpg0/),,"[8308 Eastridge Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8308+Eastridge+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1946
* 6 Units/2 Stories",,,![Primary Photo - Parkway Garden Apartments](https://images1.apartments.com/i2/qUNk8UeYbn49ObaFayrU5yc4R2GseeKONn9vbd7kbVE/117/parkway-garden-apartments-takoma-park-md-primary-photo.jpg) ![Building Photo - Parkway Garden Apartments](https://images1.apartments.com/i2/iWWNbBLxDycJ2yezDj2bOZs1xgPV_gqh7uhn7EKITlQ/117/parkway-garden-apartments-takoma-park-md-building-photo.jpg) ,
[8415 Flower Ave](https://www.apartments.com/8415-flower-ave-takoma-park-md/lzpx3pd/),,"[8415 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8415+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1938
* 6 Units/2 Stories",,,![Primary Photo - 8415 Flower Ave](https://images1.apartments.com/i2/LFzKPWnq3lMT1oIkGpPbkzvrLY1DdkSPaaBDAfhz6KQ/117/8415-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8415 Flower Ave](https://images1.apartments.com/i2/MUxXN0rmS2S9ZaUpaOc7NEpHeHyU40rHRbyOnaDDXhk/117/8415-flower-ave-takoma-park-md-building-photo.jpg) ,
[6812 Red Top Rd](https://www.apartments.com/6812-red-top-rd-takoma-park-md/sh8hcc4/),,"[6812 Red Top Rd, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/6812+Red+Top+Rd,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1948
* 6 Units/2 Stories",,,![Primary Photo - 6812 Red Top Rd](https://images1.apartments.com/i2/NwaLMYTYtoszYBbqOBFBoNKRC8gVe-nAl1YNUbyBp6k/117/6812-red-top-rd-takoma-park-md-primary-photo.jpg) ![Building Photo - 6812 Red Top Rd](https://images1.apartments.com/i2/Xl2mOWRqOxeCismCUT8z0cYUErdwx4Gf18cbubEAros/117/6812-red-top-rd-takoma-park-md-building-photo.jpg) ,
[6814 Red Top Rd](https://www.apartments.com/6814-red-top-rd-takoma-park-md/ltspzwd/),,"[6814 Red Top Rd, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/6814+Red+Top+Rd,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1949
* 6 Units/2 Stories",,,![Primary Photo - 6814 Red Top Rd](https://images1.apartments.com/i2/U_vze7ExF-KHn_HK0PWUZZXDV7EsCLKLGZNBI9T2UdY/117/6814-red-top-rd-takoma-park-md-primary-photo.jpg) ![Building Photo - 6814 Red Top Rd](https://images1.apartments.com/i2/m_ur7QpqfYQSryaFYG2uNGxIQsUVSuk6isATE60y7cI/117/6814-red-top-rd-takoma-park-md-building-photo.jpg) ,
[8308 Garland Ave](https://www.apartments.com/8308-garland-ave-takoma-park-md/53rq64p/),,"[8308 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8308+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,* 6 Units/3 Stories,,,![Primary Photo - 8308 Garland Ave](https://images1.apartments.com/i2/c8U5jXd5cxrJjqAY-5NthhTnm2LgqwivLJP619j0j5w/117/8308-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8308 Garland Ave](https://images1.apartments.com/i2/BWsCZpvUl1Un42IAwvUI7Y5uGXiqh1tJ6Nr-iYdmH4U/117/8308-garland-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 8308 Garland Ave](https://images1.apartments.com/i2/g1RPNIQWI6klfAJPXJNdx7FzL_REzpsFcnBXsfDx3lE/117/8308-garland-ave-takoma-park-md-building-photo.jpg) ,
[8500 Greenwood Ave](https://www.apartments.com/8500-greenwood-ave-takoma-park-md/kwbsmpb/),,"[8500 Greenwood Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8500+Greenwood+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1942
* 5 Units/2 Stories",,,![Primary Photo - 8500 Greenwood Ave](https://images1.apartments.com/i2/VpS0b6Lvq-YkoJccWKBbE2xibTLpGjLV508PAEUMFX0/117/8500-greenwood-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8500 Greenwood Ave](https://images1.apartments.com/i2/GO0qHF_Hhvlu4_BCJzbaku6lsMwrAMt7l3uQC4Y0JYM/117/8500-greenwood-ave-takoma-park-md-building-photo.jpg) ,
[6808 Red Top Rd](https://www.apartments.com/6808-red-top-rd-takoma-park-md/j8x4cg7/),,"[6808 Red Top Rd, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/6808+Red+Top+Rd,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1949
* 6 Units/2 Stories",,,![Primary Photo - 6808 Red Top Rd](https://images1.apartments.com/i2/d6SkmmlSheMYlXMVP89MbsA_f3xmXUd4f8zUYnta46o/117/6808-red-top-rd-takoma-park-md-primary-photo.jpg) ![Building Photo - 6808 Red Top Rd](https://images1.apartments.com/i2/v537OOYPa5qXIdIsEFxIF7GL5t4siwrinR4fogrQUe4/117/6808-red-top-rd-takoma-park-md-building-photo.jpg) ![Building Photo - 6808 Red Top Rd](https://images1.apartments.com/i2/cD-lwXrihTJ8x33YgYTRINVU228LkYPmYK--MVmuAuo/117/6808-red-top-rd-takoma-park-md-building-photo.jpg) ![Building Photo - 6808 Red Top Rd](https://images1.apartments.com/i2/txrWUz88-TrP2ubIgCw2Dvn1OnHTkO7qs8gnBBaQIeY/117/6808-red-top-rd-takoma-park-md-building-photo.jpg) ![Building Photo - 6808 Red Top Rd](https://images1.apartments.com/i2/WWO0q6-AhrkQsFSflS7nbRJ1izrEekl6vTfJbZSFJC8/117/6808-red-top-rd-takoma-park-md-building-photo.jpg) ,
[Southbridge](https://www.apartments.com/southbridge-takoma-park-md/mng00gh/),,"[7411 Aspen Ct, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7411+Aspen+Ct,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,No Pets Allowed,50,50,"Surface Lot
1 space. Parking Available",,"* Dishwasher
* Disposal
* Microwave
* Refrigerator",,"* High Speed Internet Access
* Air Conditioning
* Heating
* Smoke Free
* Cable Ready
* Satellite TV","* Carpet
* Tile Floors
* Walk-In Closets",,"* Controlled Access
* Energy Star Certified","* Built in 1965
* 39 Units/3 Stories",,* Courtyard,![Primary Photo - Southbridge](https://images1.apartments.com/i2/6-KgMxvQtNFRl4HVw9Dieihtv5ookXnaEjot9gtSoIU/117/southbridge-takoma-park-md-primary-photo.jpg) ![Building Photo - Southbridge](https://images1.apartments.com/i2/cENAN9XIe2e_VshDTDpYtTX0h0aUSR16wCQLJN8dssE/117/southbridge-takoma-park-md-building-photo.jpg) ![Building Photo - Southbridge](https://images1.apartments.com/i2/hB2CcWfpUgQDN8auXHaR-zxpXPO8bHuPj62ULcz-V60/117/southbridge-takoma-park-md-building-photo.jpg) ![Cedar - Southbridge](https://images1.apartments.com/i2/EtS2wYa4q56Lk-rVEwh4ekZG7UCNUoldqk5hbY1Hmv4/117/southbridge-takoma-park-md-cedar.jpg) ![Birch - Southbridge](https://images1.apartments.com/i2/cH8QtwgO93ueH4gfdyOeN1c5Z3WTDcKWTKzhNVbVOjs/117/southbridge-takoma-park-md-birch.jpg) ![Aspen - Southbridge](https://images1.apartments.com/i2/AmO_jqw2ejBWtbVrlaVp82YZAzp95y3oxfIHSMjEHCg/117/southbridge-takoma-park-md-aspen.jpg) ![Poplar - Southbridge](https://images1.apartments.com/i2/JQDjjKC7u3WKe7daoRylzjv3RTSj6MDC9glesP8fGUc/117/southbridge-takoma-park-md-poplar.jpg) ![Spruce - Southbridge](https://images1.apartments.com/i2/eJ_YHsf39xseR67W-NipEPiwf6jUssgax3St6i_hK88/117/southbridge-takoma-park-md-spruce.jpg) ![Pine - Southbridge](https://images1.apartments.com/i2/ihrGHjwu5KXLPYkVoJFQmy1WnhdYY3c07Bi2OecCNhA/117/southbridge-takoma-park-md-pine.jpg) ![Maple - Southbridge](https://images1.apartments.com/i2/CHkeAs40x4W9YJPX7f5QnhEj6i4zQbR3lz6HaAa8Efo/117/southbridge-takoma-park-md-maple.jpg) ![Linden - Southbridge](https://images1.apartments.com/i2/41X0mCc2Fvs9h-NUih9hfP1FIc7RvV68RAhiQSBy9i4/117/southbridge-takoma-park-md-linden.jpg) ![Laurel - Southbridge](https://images1.apartments.com/i2/EC50ANmq3Ckc42Rr7y_OgGFkOtx-QdIwZONmJzkPwkY/117/southbridge-takoma-park-md-laurel.jpg) ![Hickory - Southbridge](https://images1.apartments.com/i2/a_HwRnk-D5AOmOWKNGLzvcRaGXC8-6svsO3UwcFEWLA/117/southbridge-takoma-park-md-hickory.jpg) ![Elm - Southbridge](https://images1.apartments.com/i2/by-turaWBqaldBDu2uAkN99j6zly6zb-mO3m9QPdXqI/117/southbridge-takoma-park-md-elm.jpg) ![Dogwood - Southbridge](https://images1.apartments.com/i2/5M26L5DEjFLzeCrBnJ9ge4ohRQnqS3vEMNGyVO9qKEw/117/southbridge-takoma-park-md-dogwood.jpg) ![Tulip - Southbridge](https://images1.apartments.com/i2/YijDxm9vRaaO7LbQhBolYUXpJu0uikvQ7x75a3Cfo0w/117/southbridge-takoma-park-md-tulip.jpg) ,"Nestled in the heart of Takoma Park, choose from one, two, or three bedroom apartments all of which have been completed renovated to include new appliances, kitchen cabinets, bathrooms, central air conditioning, and wall to wall carpet. The newly added laundry rooms provide additional convenience that has become the trademark of the community. The community is in walking distance to the Takoma metro and Adventist hospital as well as minutes from 495, RT 650, and RT 29 making Southbridge apartments easily accessible from anywhere.
Please call for current availability."
