Option Name,Contact,Address,Size,Rent,Monthly Fees,One Time Fees,Pet Policy,Distance,Duration,Parking,Gym,Kitchen,Amenities,Features,Living Space,Lease Info,Services,Property Info,Indoor Info,Outdoor Info,Images,Description
[Takoma Landing](https://www.apartments.com/takoma-landing-takoma-park-md/htnfs10/),844-448-6321,"[790 Fairview Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/790+Fairview+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",744 Sq Ft,"$1,189 - 1,539","* Cat Rent: $20
* Water: Included","* Application Fee: $35
* Cat Deposit: $200","Cats Allowed
* $200 Deposit
* $20 Monthly Pet Rent
* 2 Pet Limit
* Must Be Spayed/Neutered",50,50,"Surface Lot
1 space.","* Pool
* Playground","* Disposal
* Kitchen
* Range",* Controlled Door Access,"* High Speed Internet Access
* Washer/Dryer
* Air Conditioning
* Heating
* Ceiling Fans
* Cable Ready
* Tub/Shower","* Carpet
* Dining Room
* Views
* Walk-In Closets
* Window Coverings",,"* Laundry Facilities
* Controlled Access
* Maintenance on site
* Property Manager on Site
* Bilingual
* Courtesy Patrol
* Renters Insurance Program
* Online Services","* Built in 1963
* 222 Units/6 Stories","* Elevator
* Business Center","* Sundeck
* Picnic Area",,"YOU DESERVE THE FINER THINGS IN LIFE! Takoma Landing offers well designed, flexible floorplans with large closets and quality construction in one and two bedroom apartments, and two bedroom townhouses. Our community is conveniently located in the heart of Takoma Park, MD. See our brand-new renovated units with washer/dryers!"
[Belford Towers](https://www.apartments.com/belford-towers-takoma-park-md/0yxx9b1/),844-891-6092,"[6733 New Hampshire Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/6733+New+Hampshire+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",620 Sq Ft,"$1,209 - 1,616","* Gas, Heat, Trash Removal: Included",* Application Fee: $40,No Pets Allowed,50,50,"Surface Lot
1 space. Parking by Permit Only","* Pool
* Playground","* Disposal
* Kitchen
* Range
* Refrigerator",* 1/4 bath,"* Washer/Dryer
* Air Conditioning
* Heating
* Cable Ready
* Tub/Shower","* Carpet
* Walk-In Closets
* Window Coverings",12 months,"* Laundry Facilities
* Controlled Access
* Day Care
* Maintenance on site
* Property Manager on Site
* Laundry Service","* Built in 1969
* 468 Units/13 Stories",* Elevator,,,"Choose from our varied style of spacious 1, 2 and 3 bedroom apartments of increasing size and accommodation. Our apartments boast wall-to-wall carpeting, central air, abundant closet space- including a walk in closet, garbage disposal, patio, elevator access, and vertical blinds. Our community boasts intercom access and on site security. You can live at Belford Towers with ease knowing our caring and knowledgeable maintenance staff is available 24 hours a day- 7 days a week, for your emergency needs!"
[1001 Chillum Rd](https://www.apartments.com/1001-chillum-rd-hyattsville-md/4m9ec5h/),,"[1001 Chillum Rd, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1001+Chillum+Rd,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",,"$1,700",,,No Pets Allowed,50,50,Surface Lot,,,,* Washer/Dryer,,12 Months,,,,,![Living - 1001 Chillum Rd](https://images1.apartments.com/i2/6kqSW04rXPNZ7ssvdIMP5sgKJwjqJxsJnvfUxr73CP8/110/1001-chillum-rd-hyattsville-md-living.jpg) ![Living - 1001 Chillum Rd](https://images1.apartments.com/i2/qph4OuNQSB4GWfbmtDob-Wd3NlqvAg18nNPIWmati_o/118/1001-chillum-rd-hyattsville-md-living.jpg) ![Kitchen - 1001 Chillum Rd](https://images1.apartments.com/i2/IFQGmRHAhzvMy_CctJLsmuu0mgEOvWpIg1EWgQq2VZE/118/1001-chillum-rd-hyattsville-md-kitchen.jpg) ![Kitchen - 1001 Chillum Rd](https://images1.apartments.com/i2/_iZ1GXS8Ovbyzr-JvxptLeMQDe2YfK5JCtr-_dEiRoQ/118/1001-chillum-rd-hyattsville-md-kitchen.jpg) ![Kitchen - 1001 Chillum Rd](https://images1.apartments.com/i2/9tLsBvD2bme1QuX_XLWS7rrzVU4XUysL96XSHIWmNCQ/118/1001-chillum-rd-hyattsville-md-kitchen.jpg) ![Laundry downstairs - 1001 Chillum Rd](https://images1.apartments.com/i2/jziSh-Q4PI8kIQaZ_Fyee9TdGS-bDgcFYrY918eTRgg/118/1001-chillum-rd-hyattsville-md-laundry-downstairs.jpg) ![layout - 1001 Chillum Rd](https://images1.apartments.com/i2/B2Mt8eO9Bxzuf0SGgthsoQXPxEG6zutGW9D6CS_NCRs/118/1001-chillum-rd-hyattsville-md-layout.jpg) ![Bathroom - 1001 Chillum Rd](https://images1.apartments.com/i2/SI0XsNzKYXw8woJ8I-Z9xcDZsOxvXfa04Yl2lmx5kQM/118/1001-chillum-rd-hyattsville-md-bathroom.jpg) ![Bathroom - 1001 Chillum Rd](https://images1.apartments.com/i2/5ldY-C5vOAvnfWgBUv81nzAfL-IvM7yqAp2Sg5227QA/118/1001-chillum-rd-hyattsville-md-bathroom.jpg) ![Lobby - 1001 Chillum Rd](https://images1.apartments.com/i2/pj3fhVVJ_Okd8o45e1hpwle_8z9zzeqOFpa8flQDt7E/118/1001-chillum-rd-hyattsville-md-lobby.jpg) ![Outside - 1001 Chillum Rd](https://images1.apartments.com/i2/lD4ybeKUUckJSHMpM-tKkb10gktUUMEhG5Ktb9wEq70/118/1001-chillum-rd-hyattsville-md-outside.jpg) ![Master Bedroom - 1001 Chillum Rd](https://images1.apartments.com/i2/b4eFHVd-MnqIZy-3OEeDKMtMB3MUgw5EGTNmD0ZHasU/118/1001-chillum-rd-hyattsville-md-master-bedroom.jpg) ![Room 2 - 1001 Chillum Rd](https://images1.apartments.com/i2/T8c4Q2lH_f8y2XLTVIRPePct0crhew-e5NHmBwJ6dfw/118/1001-chillum-rd-hyattsville-md-room-2.jpg) ![Walking closet - 1001 Chillum Rd](https://images1.apartments.com/i2/nXwNkYCSpvULY9GyjunC3NwawNRqTWqXjTqlq-Mlt3Q/118/1001-chillum-rd-hyattsville-md-walking-closet.jpg) ![Room 2 - 1001 Chillum Rd](https://images1.apartments.com/i2/nPiRXN_jEFjw8CgtzmsuRBNai1YZnJN1PemHMg3A2Aw/118/1001-chillum-rd-hyattsville-md-room-2.jpg) ,"Gorgeous apartment!
Two bedroom apartment, one bath, about 900 sf, very sunny. Central heating and AC. Fourth floor in an elevator building.
The kitchen has stove, fridge, microwave, dishwasher and your own combo washing machine/dryer. There are also laundry facilities downstairs. 
The floor is wood laminated and there are several closets around the house, including one walking closet (bigger than in the map). The living room has a balcony (good size).
There is a gym in the next building open all year around for residents.
Parking lot is assigned but there are also many parking spots for visitors/residents. 
The management company works really well and they take care of everything in the community.
We love our place. It is very charming and really quiet!!!
It is also very well located, close to DC and very close to the metro (Fort Totten station, by walking or by bus) what is also very convenient. The supermarket is around the corner. University of Maryland, Catholic University of America, Howard University and other colleges are very close too.
Perfect place for professionals. 
Electricity is included in the price (AC included)."
[5601 Parker House Ter Unit 418](https://www.apartments.com/5601-parker-house-ter-hyattsville-md-unit-418/3me98bg/),,"[5601 Parker House Ter, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/5601+Parker+House+Ter,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",,"$1,400",,,,50,50,Other,,,,* Air Conditioning,* Dining Room,,,,,,![Primary Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/o6Kk1powvBbcmMBYE90todOWT2PhNYySbZRUpnJWcFQ/117/5601-parker-house-ter-unit-418-hyattsville-md-primary-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/9wr_vQ4l_U2wPb1R7kU5U6ZzGn_CaJZNQoBVIrf6bHg/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/a5A8tZlKx0wK7Wz7Xj4YqosZ7fXMInd2idF5Ic532w4/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/BCts9JmusnmVimVuSsqXEJw6TtenE_LC-Hw6pyFrjfE/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/W7z6drI2xygFw446_mHC_mBGBOUMsVBhhJWXn1EkqT4/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/4V9wY1dAPIxXU8_jbQAtvFukXRCBe5cf5uRmoZuFNDY/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/RInt5VZj_vu6UbioMsSebe3x-7o2VXAvApYsACZloTA/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/RWUaRmRLshQ8lW3KRlWWc9_6Z-l-jTrkRK1cVJK15aM/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/AWdlvsx_SI5beDFY1qexanfcP7LPL_qhxEvNLedJwQc/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/nvC8RKN-H0BPeEHlFYZwude_O-HwEoenI_bg83bxd0U/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ![Building Photo - 5601 Parker House Ter](https://images1.apartments.com/i2/tBGdiVc5w5O5iCqkluu04kfqCsdponTXxC466dnsLIE/117/5601-parker-house-ter-unit-418-hyattsville-md-building-photo.jpg) ,Large two bedroom condo! Open floor plan! Upgraded kitchen and appliances! Beautiful hardwood flooring in living room and dining room! Bedrooms carpeted! Two walk-in closets! Washer/Dryer combo in unit! Picture windows! Balcony! Water paid by landlord! Great location! Safe community! See Virtual tour and photos!
[1005 Chillum Rd Unit 302](https://www.apartments.com/1005-chillum-rd-hyattsville-md-unit-302/n45bn3q/),,"[1005 Chillum Rd, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1005+Chillum+Rd,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",740 Sq Ft,"$1,200",,,,50,50,Other,,,,* Air Conditioning,,,,,,,![Primary Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/BpwObirTc-wgokbUcE-HGxj3_9Ik-xNmrLqf-iubz4I/117/1005-chillum-rd-unit-302-hyattsville-md-primary-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/mDOiDP_mlFXSDCE2s_5RaAcNaW5fJlywOTCp7vWMuS0/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/UdbRL0-FroKdIyC3Xyn60t621IAfRQ7DvAFDjHhMmt8/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/FClD1vQg6TWGqzk3RMAkZK-CJ5_UzwXBcG4-PXxBtqM/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/nNxbqCoR6fS3MFhDB3y4alzuu58NcEjR8Lh3g3qWtpA/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/ME4zvlKCRM_CMnfpT-H062j5hoBFUR5dWUhkDXfyN1s/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/JkQKIMzQnFGkOwWU7IVBRiobu4viQ_dUWr3i0gc24E4/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/QUzpLA_Py93PPGyjcQChDesynt3hMUJZXGkKqxHCOeM/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/ZUgwOelqzkFoLpHOrHS6f_UuFmeOedkijNf_zmo6vIA/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/sC133-v-K5crGA-et3EwRT2cABE146CD3dTNWZw-sNk/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/-PitngHpF84HXG-6Sqxkd01zFaadNKzyFD_6XJ3RLgI/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/LwKQjdVFS3rSXbF6RSkRxKh7hXqW_RbC27x3NAczQqE/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/vXOkZB30SJ1Ri9bGAJJNJyOJvHm3DETLQkJvgavRDVM/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/dlVq9QiCFYwei0eUSUvx9o3r9d0dkLwGQtxUODLBScI/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ![Building Photo - 1005 Chillum Rd](https://images1.apartments.com/i2/CKvB3_xi7Ol-8LLsNA-BWHxBzcKKawMSU-RmTQq2uVw/117/1005-chillum-rd-unit-302-hyattsville-md-building-photo.jpg) ,UPDATED ONE BEDROOM ONE BATH CONDO COMPLETE WASHER AND DRYER COMBINATION /DISHWASHER/ BALCONY AND MUCH MORE ON THE TOP FLOOR OF A SECURE ACCESS BUILDING WITH A FITNESS CENTER IN THE BUILDING THE COMMUNITY ALSO HAS A SWIMMING POOL/ PLENTY OF OFF STREET PARKING/ CENTRALLY LOCATED BY THE MD DC LINE CLOSE TO METRO / SHOPPING/ RESTAURANTS ETC
[835 Fairview Ave Unit 4](https://www.apartments.com/835-fairview-ave-takoma-park-md-unit-4/b8h54g9/),,"[835 Fairview Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/835+Fairview+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,"$1,000",,,,50,50,Other,,* Refrigerator,,,,,,,,,![Primary Photo - 835 Fairview Ave](https://images1.apartments.com/i2/JDk_WDAoft8__ahfigBRvPQzlHqR8sU0mmmO_Cf-saY/117/835-fairview-ave-unit-4-takoma-park-md-primary-photo.jpg) ,Freshly painted one bedroom apartment conveniently located just off New Hampshire Ave. See documents for tenant qualifications.
[2006 Van Buren St](https://www.apartments.com/2006-van-buren-st-hyattsville-md/v09vmbg/),,"[2006 Van Buren St, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/2006+Van+Buren+St,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",,"$2,500",,,,50,50,,,"* Dishwasher
* Disposal
* Kitchen",,"* Washer/Dryer
* Air Conditioning","* Dining Room
* Basement",,,* Lot Size: 0.16 AC,,,![Primary Photo - 2006 Van Buren St](https://images1.apartments.com/i2/QEEchb2wCYRtYvhWiTnEFkhSVWeY9K7szY00cXs-e7k/117/2006-van-buren-st-hyattsville-md-primary-photo.jpg) ,Brick Rambler full basement Full bath second kitchen bedroom and space for dining area. Inside and outside independent entrance. Near shops bus stop West Hyattsville Metro. Available first week November.
[1009 Chillum Rd Unit 402](https://www.apartments.com/1009-chillum-rd-hyattsville-md-unit-402/nmkxbcp/),,"[1009 Chillum Rd, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1009+Chillum+Rd,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",,"$1,350",,,,50,50,Other,,,,* Air Conditioning,,,,,,,![Primary Photo - 1009 Chillum Rd](https://images1.apartments.com/i2/GaszuK544k3aLJeAGFqLbpoI2Iik4T-rXuz-JSRTaH4/117/1009-chillum-rd-unit-402-hyattsville-md-primary-photo.jpg) ,READY MO MOVE
[Dean Manor Apartments](https://www.apartments.com/dean-manor-apartments-hyattsville-md/6frg2nr/),,"[3400 Dean Dr, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/3400+Dean+Dr,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",,"$1,495","* Gas, Water: Included",* Application Fee: $35,Dogs and Cats Allowed,50,50,"Surface Lot
1 space.",,"* Disposal
* Kitchen
* Refrigerator",,"* High Speed Internet Access
* Air Conditioning
* Heating
* Cable Ready",,,"* Laundry Facilities
* Property Manager on Site","* Built in 1964
* 42 Units/3 Stories",,* Lawn,![Primary Photo - Dean Manor Apartments](https://images1.apartments.com/i2/gxiZj98666QvyfwFASWDuuE__gt5yH6P1x3pL1OWbjg/117/dean-manor-apartments-hyattsville-md-primary-photo.jpg) ![Building Photo - Dean Manor Apartments](https://images1.apartments.com/i2/w-UNJ0Gpku-K-0JUJeaqTZy43zSShfzdPrY9L2Y6_tE/117/dean-manor-apartments-hyattsville-md-building-photo.jpg) ![Building Photo - Dean Manor Apartments](https://images1.apartments.com/i2/bQ2htXD6-yw2a_ykkBZyOjmghrL9DLqhQQfCyCZHafk/117/dean-manor-apartments-hyattsville-md-building-photo.jpg) ![Building Photo - Dean Manor Apartments](https://images1.apartments.com/i2/xAC3B2osTbC_GSgNkJ62oaLUPmdHe_1RN8MDpkJVwso/117/dean-manor-apartments-hyattsville-md-building-photo.jpg) ![Building Photo - Dean Manor Apartments](https://images1.apartments.com/i2/vorqSnDQSiERi2oUAFMSi3eMuxgjr9C7kZBhDvCPgdQ/117/dean-manor-apartments-hyattsville-md-building-photo.jpg) ![Building Photo - Dean Manor Apartments](https://images1.apartments.com/i2/mkZh89zxBj_ZxFl-P_GP-8oeblSqH6zkjPXDSsOGaOw/117/dean-manor-apartments-hyattsville-md-building-photo.jpg) ,
[Canonbury Square Apartments](https://www.apartments.com/canonbury-square-apartments-hyattsville-md/9zhpcq6/),,"[508 Greenlawn Dr, Hyattsville, MD 20783](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/508+Greenlawn+Dr,+Hyattsville,+MD+20783/data=!4m2!4m1!3e2)",640 Sq Ft,"$1,022","* Electricity, Heat: Included",* Application Fee: $30,"Dogs Allowed:
Breed Restrictions may apply.",50,50,"Surface Lot
1 space; Assigned Parking. Parking Available",,"* Disposal
* Pantry
* Range
* Refrigerator",,"* High Speed Internet Access
* Air Conditioning
* Heating
* Smoke Free
* Wheelchair Accessible (Rooms)","* Carpet
* Walk-In Closets
* Linen Closet",,"* Laundry Facilities
* Maintenance on site
* Property Manager on Site
* Bilingual
* 24 Hour Availability","* Built in 1954
* Renovated in Jan 2000
* 95 Units/3 Stories",,,![Primary Photo - Canonbury Square Apartments](https://images1.apartments.com/i2/eTROX2Pv4ePladTExV9EqunI7FdIzcFr9-ufYp6FJa0/117/canonbury-square-apartments-hyattsville-md-primary-photo.jpg) ![Building Photo - Canonbury Square Apartments](https://images1.apartments.com/i2/CgLWkCeI1_5kJJfy2UvWHvUES5T74FI8IoDIHNfMg28/117/canonbury-square-apartments-hyattsville-md-building-photo.jpg) ![1BR/1BA - Canonbury Square Apartments](https://images1.apartments.com/i2/ExTQTjURiF9zDuNToWWs2SnfjvH2AcviD5xGJhsvmIg/117/canonbury-square-apartments-hyattsville-md-1br1ba.jpg) ![2BR/1BA - Canonbury Square Apartments](https://images1.apartments.com/i2/IyB7oDDN8JhxYtdwFZYcbVIGeUtbHDP3ZvxZpUeanl0/117/canonbury-square-apartments-hyattsville-md-2br1ba.jpg) ,"This quiet 95-unit apartment community on the border of Washington, DC offers comfortable & spacious one and two bedroom apartments, recently renovated and conveniently located near Metro, bus stops and shopping."
[Plaza Towers Apartments](https://www.apartments.com/plaza-towers-apartments-hyattsville-md/5szm8zp/),,"[6700 Belcrest Rd, Hyattsville, MD 20782](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/6700+Belcrest+Rd,+Hyattsville,+MD+20782/data=!4m2!4m1!3e2)",760 Sq Ft,"$1,155 - 1,770","* Unassigned Surface Lot Parking: $40
* Gas, Water, Electricity, Heat, Trash Removal, Sewer: Included",* Application Fee: $40,No Pets Allowed,50,50,"Surface Lot: $40
1 space.","* Fitness Center
* Pool
* Playground
* Tennis Court","* Dishwasher
* Kitchen
* Range
* Refrigerator",* All Utilities Included!,"* High Speed Internet Access
* Washer/Dryer
* Air Conditioning
* Heating
* Smoke Free
* Cable Ready
* Tub/Shower","* Carpet
* Dining Room
* Walk-In Closets
* Linen Closet",,"* Laundry Facilities
* Concierge
* 24 Hour Availability
* Online Services","* Built in 1964
* 288 Units/11 Stories","* Business Center
* Clubhouse
* Tanning Salon",* Balcony,![Primary Photo - Plaza Towers Apartments](https://images1.apartments.com/i2/j6n7ZAnJmGNqW_C6oU0XtirvxbwCgsUqnFjPllBS7zU/117/plaza-towers-apartments-hyattsville-md-primary-photo.jpg) ![Building Photo - Plaza Towers Apartments](https://images1.apartments.com/i2/RquezhFzB_YChle2N9FK3Ese5JppWNTtmjIsHDBXTKo/117/plaza-towers-apartments-hyattsville-md-building-photo.jpg) ![Dining Area - Plaza Towers Apartments](https://images1.apartments.com/i2/fou_RUxHUiKJg_B-s0jQ60JnmU2WkvQeGBK24-r4FeA/117/plaza-towers-apartments-hyattsville-md-dining-area.jpg) ![Bedroom - Plaza Towers Apartments](https://images1.apartments.com/i2/hxYE85szRW13DE2T9Z0GhfY0vXQxHCvPorMFSilPN10/117/plaza-towers-apartments-hyattsville-md-bedroom.jpg) ![Tennis Court - Plaza Towers Apartments](https://images1.apartments.com/i2/oSxGsg85rQJ_bA5lPfdJhnpp4yFtgb4izj5EqtJMD7w/117/plaza-towers-apartments-hyattsville-md-tennis-court.jpg) ![Lobby - Plaza Towers Apartments](https://images1.apartments.com/i2/lfLUWlzfV8xmoFPFSPMt-6NNtezPg8ez-xSAPvz6knY/117/plaza-towers-apartments-hyattsville-md-lobby.jpg) ![Building Photo - Plaza Towers Apartments](https://images1.apartments.com/i2/8h4Ybnh1bYWymMsNblfpnHaHnfN1SW1vvo-a_uCW1Iw/117/plaza-towers-apartments-hyattsville-md-building-photo.jpg) ![Building Photo - Plaza Towers Apartments](https://images1.apartments.com/i2/yk7dcl1MlQvxjoJRvJWPCeh6Fs0ZfW_e2uV32BvjJlE/117/plaza-towers-apartments-hyattsville-md-building-photo.jpg) ![Building Photo - Plaza Towers Apartments](https://images1.apartments.com/i2/CHJC_sPx8Ns_Qjh_TOQUVT1pE4ewRavGi731RPMCnqs/117/plaza-towers-apartments-hyattsville-md-building-photo.jpg) ![Floorplan - Plaza Towers Apartments](https://images1.apartments.com/i2/Mmv-rOXH0MwLqsaIkga_dXGnaAg40rGpqdPxbu6Tpto/117/plaza-towers-apartments-hyattsville-md-floorplan.jpg) ![1A - Plaza Towers Apartments](https://images1.apartments.com/i2/0D5Z-mbfuZGgKwfb2xL8c5xpnuZi94sUuCT4To3cuFA/117/plaza-towers-apartments-hyattsville-md-1a.jpg) ![1B - Plaza Towers Apartments](https://images1.apartments.com/i2/bmSS7CJteRQWAAOBCDapN4x6FK1efsy1plDJSfjGZJc/117/plaza-towers-apartments-hyattsville-md-1b.jpg) ![1C - Plaza Towers Apartments](https://images1.apartments.com/i2/1hrAx6amqfwcLuLaPcSR_VFdNnQq9joC6sPkRwsOUfc/117/plaza-towers-apartments-hyattsville-md-1c.jpg) ![1D - Plaza Towers Apartments](https://images1.apartments.com/i2/4armd9F1fH_ZW1vK8f0k0umGvWeqVVui7X3oQcWIUo4/117/plaza-towers-apartments-hyattsville-md-1d.jpg) ![1E - Plaza Towers Apartments](https://images1.apartments.com/i2/gmQ17pY31jkhZ7JtSNWAO2EkWL5Gdj2SIOp6OgrI0T8/117/plaza-towers-apartments-hyattsville-md-1e.jpg) ![2B - Plaza Towers Apartments](https://images1.apartments.com/i2/Uq4Q5dTe-wTHqhiw8QZb4JUdAngfBl7KLw83Gfkv5pk/117/plaza-towers-apartments-hyattsville-md-2b.jpg) ![2A - Plaza Towers Apartments](https://images1.apartments.com/i2/r2dUAuDClK_T9NPcVa2owvAmJnzvfO8ovr-N1Xt_1Wg/117/plaza-towers-apartments-hyattsville-md-2a.jpg) ![Floorplan - Plaza Towers Apartments](https://images1.apartments.com/i2/APoT4jdji5vDnn0gc_ueeqM7_bXw6001Hi2izQXCx-Y/117/plaza-towers-apartments-hyattsville-md-floorplan.jpg) ![3A - Plaza Towers Apartments](https://images1.apartments.com/i2/yJVOBQvZ0YEGAF-vVxN_PW3L1VaPtwyZpfQyYZVR2a4/117/plaza-towers-apartments-hyattsville-md-3a.jpg) ,
