Option Name,Contact,Address,Size,Rent,Monthly Fees,One Time Fees,Pet Policy,Distance,Duration,Parking,Gym,Kitchen,Amenities,Features,Living Space,Lease Info,Services,Property Info,Indoor Info,Outdoor Info,Images,Description
[8805 Plymouth St](https://www.apartments.com/8805-plymouth-st-silver-spring-md/xgjd8vn/),,"[8805 Plymouth St, Silver Spring, MD 20901](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8805+Plymouth+St,+Silver+Spring,+MD+20901/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1953
* 7 Units/3 Stories",,,![Primary Photo - 8805 Plymouth St](https://images1.apartments.com/i2/HbhNeOnP2iDeBGb1IybArPE4C7qQ9iDj0w7TlekfBTU/117/8805-plymouth-st-silver-spring-md-primary-photo.jpg) ![Building Photo - 8805 Plymouth St](https://images1.apartments.com/i2/tBe14xlymTMtpOdWXJREyalQyhSk9QF5rmJkGfQcDY0/117/8805-plymouth-st-silver-spring-md-building-photo.jpg) ,
[527 Dale Dr](https://www.apartments.com/527-dale-dr-silver-spring-md/2j7kq88/),,"[527 Dale Dr, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/527+Dale+Dr,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1943
* 10 Units/3 Stories",,,![Primary Photo - 527 Dale Dr](https://images1.apartments.com/i2/EcaXwvGoOEUeYBF1bdlyNbQ1mat5guBVHMxnssKmRJs/117/527-dale-dr-silver-spring-md-primary-photo.jpg) ![Building Photo - 527 Dale Dr](https://images1.apartments.com/i2/tOplfwQlOK2CKKc_zwqvxt_VSoTVGDV32K_6seEtDAw/117/527-dale-dr-silver-spring-md-building-photo.jpg) ,
[8207 Nolte Ave](https://www.apartments.com/8207-nolte-ave-silver-spring-md/jxsnd95/),,"[8207 Nolte Ave, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8207+Nolte+Ave,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1954
* 7 Units/3 Stories",,,![Primary Photo - 8207 Nolte Ave](https://images1.apartments.com/i2/U8qeKW1XJJfGCq2CZ5VaRAE6iU10-pbxJLs-QWq_ziw/117/8207-nolte-ave-silver-spring-md-primary-photo.jpg) ![Building Photo - 8207 Nolte Ave](https://images1.apartments.com/i2/pDKyZq3v_Rae0YlgEXGtklC7U18BrziY1B1nfKsEzTo/117/8207-nolte-ave-silver-spring-md-building-photo.jpg) ![Building Photo - 8207 Nolte Ave](https://images1.apartments.com/i2/8Oaepe_c1aY04noa5v3WJbNOMMSGd6kO7lWj7R9wKYQ/117/8207-nolte-ave-silver-spring-md-building-photo.jpg) ,
[The Park Bradford Condominium](https://www.apartments.com/the-park-bradford-condominium-silver-spring-md/dhhb50k/),,"[8601 Manchester Pl, Silver Spring, MD 20901](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8601+Manchester+Pl,+Silver+Spring,+MD+20901/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1985
* 80 Units/5 Stories",* Elevator,,![Primary Photo - The Park Bradford Condominium](https://images1.apartments.com/i2/HXmPn_OzNilxkfX5bgfLADkiaAaHow7QmlOkfUIEqRs/117/the-park-bradford-condominium-silver-spring-md-primary-photo.jpg) ![Building Photo - The Park Bradford Condominium](https://images1.apartments.com/i2/AIB0ojruRytD-6HBIvpA9PtavDpuOTis7l0dSbjwU4o/117/the-park-bradford-condominium-silver-spring-md-building-photo.jpg) ,
[Kenwood House](https://www.apartments.com/kenwood-house-silver-spring-md/z7rz4sw/),,"[95 E Wayne Ave, Silver Spring, MD 20901](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/95+E+Wayne+Ave,+Silver+Spring,+MD+20901/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1973
* 40 Units/5 Stories",,,![Primary Photo - Kenwood House](https://images1.apartments.com/i2/t81SvaGYmSkUBZ4Q8ycj0UnkZDFa2n8OwY7sIxQRGxs/117/kenwood-house-silver-spring-md-primary-photo.jpg) ![Building Photo - Kenwood House](https://images1.apartments.com/i2/D-ylThZ0HWiQ1t_qU0RJucfuhBcUsn-eqRYHIt3ZXlQ/117/kenwood-house-silver-spring-md-building-photo.jpg) ,
[8802 Plymouth St](https://www.apartments.com/8802-plymouth-st-silver-spring-md/83l3eg0/),,"[8802 Plymouth St, Silver Spring, MD 20901](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8802+Plymouth+St,+Silver+Spring,+MD+20901/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1952
* 6 Units/2 Stories",,,![Primary Photo - 8802 Plymouth St](https://images1.apartments.com/i2/Y6lKnTgVOB7mjXxhaizeR3fRX1whFAL_ajE0Bs-cXt0/117/8802-plymouth-st-silver-spring-md-primary-photo.jpg) ![Building Photo - 8802 Plymouth St](https://images1.apartments.com/i2/07UXoJ7uqj2fl4vPnHHZ_LEMKKMjLHvI4tHZEmT6hYk/117/8802-plymouth-st-silver-spring-md-building-photo.jpg) ,
[Franklin Apartments - Section 8](https://www.apartments.com/franklin-apartments-section-8-silver-spring-md/l1q1jxe/),,"[7620 Maple Ave, Silver Spring, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7620+Maple+Ave,+Silver+Spring,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1955
* 185 Units/6 Stories",,,![Primary Photo - Franklin Apartments - Section 8](https://images1.apartments.com/i2/npcoRtdtrulGBWLdM7v9pKSssCWdhHPYFvN-gvb1qww/117/franklin-apartments---section-8-silver-spring-md-primary-photo.jpg) ![Building Photo - Franklin Apartments - Section 8](https://images1.apartments.com/i2/FYYOwPzdR4ZA9ASJCL9zobeJWGoXCCXkZSiMCNJzh2Y/117/franklin-apartments---section-8-silver-spring-md-building-photo.jpg) ,
[Studio Plaza Phase 1](https://www.apartments.com/studio-plaza-phase-1-silver-spring-md/frw9wdr/),,"[Silver Spring Ave, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/Silver+Spring+Ave,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,"* Air Conditioning
* Wheelchair Accessible (Rooms)",,,,"* Built in 2018
* 415 Units/10 Stories",* Elevator,,![Primary Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/Kspv4pou5Q2t45YREEMopU8OHLXlrexMl6FZyYEpiZM/117/studio-plaza-phase-1-silver-spring-md-primary-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/WHdJ3EiUiuoLWKo0URfUAl1My6qd3Tux1xGucSX28MI/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/pkGXQygGHyIx-_RL5fWH-oGvHOmJ6QI53wp4KcVnEKQ/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/yANt_Xc01l91mMCMOk6okZvL4KvagxSaarqcRjF7zWk/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/sIhP04dJyJQxhTPGsM3oBDKUi3F6wBn8g9ZDCd08DYA/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/ZcMA7LKM80LPwrPo1IaZzjNa5OEuLPEUovnhQgYi4L8/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/LWosAkIcdx_DIu5UQ28mBToKJtEdYT_O4RxoLwO1pI8/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/yJczdKjAspyRysXE68TnQ7o1GcxgFfW1Amqsqumdp84/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ![Building Photo - Studio Plaza Phase 1](https://images1.apartments.com/i2/IparMqV4auBMJDur12axX-XJCeRoF2ZDyM_gXS2ZzjA/117/studio-plaza-phase-1-silver-spring-md-building-photo.jpg) ,
[Blair Park Apartments](https://www.apartments.com/blair-park-apartments-silver-spring-md/h5xkml2/),,"[7719-7723 Eastern Ave, Silver Spring, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7719-7723+Eastern+Ave,+Silver+Spring,+MD+20912/data=!4m2!4m1!3e2)",,,,,No Pets Allowed,50,50,,,"* Disposal
* Kitchen
* Oven
* Range
* Refrigerator",,"* High Speed Internet Access
* Air Conditioning
* Smoke Free","* Carpet
* Views",,* Laundry Facilities,"* Built in 1937
* 52 Units/3 Stories",,,![Primary Photo - Blair Park Apartments](https://images1.apartments.com/i2/_z7BfUoIqH2cY4SuOwNThj7wWDmxAJ9y7ulTKY7RUhU/117/blair-park-apartments-silver-spring-md-primary-photo.jpg) ![Building Photo - Blair Park Apartments](https://images1.apartments.com/i2/Slf0EklCH5mmpdANUHTIQPQCdLmcD8nuiphoglGO1Ls/117/blair-park-apartments-silver-spring-md-building-photo.jpg) ![Building Photo - Blair Park Apartments](https://images1.apartments.com/i2/8mQtuVefKnNki0j4ACQJ3WQyhUxShYuPXtC2C1O6Brs/117/blair-park-apartments-silver-spring-md-building-photo.jpg) ,"Blair Park combines old fashioned charm and modern conveniences to create perfect apartment lifestyle. Choose from an efficiency, one or two bedroom apartment, all of which have been completely renewed to include new appliances, new kitchen cabinets, central air conditioning and wall to wall carpeting. Blair Park’s convenient location means commuting to DC or Silver Spring is a breeze. Dining, shopping and entertainment are all within easy reach. And, Jessup Blair Park is across the street, providing recreation and wonderful scenic views."
[Amherst Square](https://www.apartments.com/amherst-square-silver-spring-md/4xk5flj/),,"[11503-11509 Elkin St, Silver Spring, MD 20902](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/11503-11509+Elkin+St,+Silver+Spring,+MD+20902/data=!4m2!4m1!3e2)",,,,,No Pets Allowed,50,50,"Surface Lot
2 spaces.",* Playground,"* Kitchen
* Oven
* Range
* Refrigerator",,"* High Speed Internet Access
* Heating
* Smoke Free
* Storage Units
* Tub/Shower","* Hardwood Floors
* Dining Room
* Views",,* Online Services,"* Built in 1961
* 122 Units/3 Stories",* Storage Space,"* Balcony
* Patio",![Primary Photo - Amherst Square](https://images1.apartments.com/i2/XARNvN2TRSMnp-nL6POz162Oxr9XU7pAlH-wOnVNS4E/117/amherst-square-silver-spring-md-primary-photo.jpg) ![Building Photo - Amherst Square](https://images1.apartments.com/i2/jqXEJTQx69gPukSio37jSlJ1vVmqu8T5uwKjTT5RjNM/117/amherst-square-silver-spring-md-building-photo.jpg) ,
[Columbia Towers Condominium](https://www.apartments.com/columbia-towers-condominium-silver-spring-md/8s5nyh1/),,"[12001 Old Columbia Pike, Silver Spring, MD 20904](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/12001+Old+Columbia+Pike,+Silver+Spring,+MD+20904/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1985
* 160 Units/7 Stories",,,![Primary Photo - Columbia Towers Condominium](https://images1.apartments.com/i2/xp4SY26feadDcp2hGoBMR-Sw11zb0XyHVtTiyMzo14s/117/columbia-towers-condominium-silver-spring-md-primary-photo.jpg) ![Building Photo - Columbia Towers Condominium](https://images1.apartments.com/i2/2RueBRKtB7h7LRhdZaWeg3vR8vuu63OPVchVzXbYCgA/117/columbia-towers-condominium-silver-spring-md-building-photo.jpg) ![Building Photo - Columbia Towers Condominium](https://images1.apartments.com/i2/pU_rCR8TQQ967QnhCsfjwjx8hrAyO_Bj1_KgEkGr2aw/117/columbia-towers-condominium-silver-spring-md-building-photo.jpg) ,
[Bradford Road Apartments](https://www.apartments.com/bradford-road-apartments-silver-spring-md/nrmt0dp/),,"[8800 Bradford Rd, Silver Spring, MD 20901](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8800+Bradford+Rd,+Silver+Spring,+MD+20901/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1951
* 6 Units/3 Stories",,,![Primary Photo - Bradford Road Apartments](https://images1.apartments.com/i2/yTY2xGXbqf8KVLD3naG1oSgvGeSTJvZLMy5GbUvWh3E/117/bradford-road-apartments-silver-spring-md-primary-photo.jpg) ![Building Photo - Bradford Road Apartments](https://images1.apartments.com/i2/644Csn8FUBgwNSfy7qq92Seoqa4f6tdcVnhPHLVOU0E/117/bradford-road-apartments-silver-spring-md-building-photo.jpg) ,
[Browning Terrace Apartments](https://www.apartments.com/browning-terrace-apartments-takoma-park-md/h0rr6q2/),,"[906 Browning Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/906+Browning+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,"* Kitchen
* Range",,* Heating,,,* Laundry Facilities,"* Built in 1961
* 16 Units/4 Stories",,* Picnic Area,![Primary Photo - Browning Terrace Apartments](https://images1.apartments.com/i2/1SyqV7_2zF4CYdWRyE2r6hD_QjUn7vEZOOJwT_zxfz0/117/browning-terrace-apartments-takoma-park-md-primary-photo.jpg) ![Building Photo - Browning Terrace Apartments](https://images1.apartments.com/i2/WeWgxhqTNjya3cxwCqD-vPnL4oL21MSl21xHtQduhmc/117/browning-terrace-apartments-takoma-park-md-building-photo.jpg) ![Building Photo - Browning Terrace Apartments](https://images1.apartments.com/i2/S6lE5PnZuLh7iZPYVgQ9Am9v6RtL0Z-NNhbnIApNYiM/117/browning-terrace-apartments-takoma-park-md-building-photo.jpg) ![Primary Photo - Browning Terrace Apartments](https://images1.apartments.com/i2/dSpdVY12A6nfLsNJ6mSXh0LFOlZj4TBgZoaPwx-rPZI/117/browning-terrace-apartments-takoma-park-md-primary-photo.jpg) ,
[Pomander Court](https://www.apartments.com/pomander-court-silver-spring-md/5gc01tn/),,"[1620 University Blvd W, Silver Spring, MD 20902](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1620+University+Blvd+W,+Silver+Spring,+MD+20902/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,* 24 Units/2 Stories,,,![Primary Photo - Pomander Court](https://images1.apartments.com/i2/LvAfvTlRcpwA4AIPxgBQKm6cmw1DgqBcI6ZZsZgoCOY/117/pomander-court-silver-spring-md-primary-photo.jpg) ,
[Holiday Park Townhouses](https://www.apartments.com/holiday-park-townhouses-silver-spring-md/78gp10y/),,"[4115 Garrett Park Rd, Silver Spring, MD 20906](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/4115+Garrett+Park+Rd,+Silver+Spring,+MD+20906/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
1 space.",,"* Kitchen
* Range",,"* High Speed Internet Access
* Heating
* Smoke Free",,,,"* Built in 1968
* 20 Units/2 Stories",,* Balcony,![Primary Photo - Holiday Park Townhouses](https://images1.apartments.com/i2/pTLMYIhs7QlaT8TjYchnJjCl_adeoxfzDNo1w71pYLA/117/holiday-park-townhouses-silver-spring-md-primary-photo.jpg) ![Building Photo - Holiday Park Townhouses](https://images1.apartments.com/i2/U-izInkcRUllMmZzyu4h-FTCQszvqjWxmTpwPlkm2LQ/117/holiday-park-townhouses-silver-spring-md-building-photo.jpg) ![Building Photo - Holiday Park Townhouses](https://images1.apartments.com/i2/DhE6eiXhZuPVgjT64dLjcwyb56m7YNSIu6zXkK1Qsy4/117/holiday-park-townhouses-silver-spring-md-building-photo.jpg) ,
[7903 Garland Ave](https://www.apartments.com/7903-garland-ave-takoma-park-md/8bfex51/),,"[7903 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7903+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,* 8 Units/3 Stories,,,![Primary Photo - 7903 Garland Ave](https://images1.apartments.com/i2/SG_z_wvFAJpLQt85S32-G4VhAhCsSX524DxrcfG_EmM/117/7903-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 7903 Garland Ave](https://images1.apartments.com/i2/cYNC8wL5XosYomD72fFXk--D6kCOD-F2QKhjANfanl4/117/7903-garland-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 7903 Garland Ave](https://images1.apartments.com/i2/PeSqTCbIq-mpaYPGaP6uNv3IqDt6UDwrxqakipgVmpE/117/7903-garland-ave-takoma-park-md-building-photo.jpg) ,
[Ripley ll](https://www.apartments.com/ripley-ll-silver-spring-md/v28fr0g/),,"[8384 Georgia Ave, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8384+Georgia+Ave,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,"* Air Conditioning
* Wheelchair Accessible (Rooms)",,,,"* Built in 2018
* 360 Units/19 Stories",* Elevator,,![Primary Photo - Ripley ll](https://images1.apartments.com/i2/esZK7R2biFopvDfoJWOek9VGzgO7mA_9xpzQQxrXUHs/117/ripley-ll-silver-spring-md-primary-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/FPuYboyo7EHjahdZKR4r_UUDZ-Tqcaz2LkFS-WRqh9g/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/GrS7TsZ3au-YPj_zjJ-cXBnbJktpm_uJ5Xch2hqOFfQ/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/QTzkB7vGxPfKSDXBzZIesJjhrFioKn966nVqKMAAvm8/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/-t_qWK5kG4kGdt-efL-NI3Ntd3RafvayramnLg__Q_U/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/l0CKaZOloV17Ppg6WLd23DkfLKtz3dXwG9RjdG7ZbP4/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/7lu6GuHhzBbliB10krOyOgwoSRHLcBwJWZmr-UvlaJk/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/NY0dbhKJhkseepuJYEPLjLTU7jkNseBysUbIujvb7IY/117/ripley-ll-silver-spring-md-building-photo.jpg) ![Building Photo - Ripley ll](https://images1.apartments.com/i2/WfeDF4QXxcTFoDZ2vq_TFGvyeFx8p82EEbasVifi4JM/117/ripley-ll-silver-spring-md-building-photo.jpg) ,
[1004 Houston Ave](https://www.apartments.com/1004-houston-ave-takoma-park-md/kv8bmnc/),,"[1004 Houston Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1004+Houston+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1941
* 4 Units/2 Stories",,,![Primary Photo - 1004 Houston Ave](https://images1.apartments.com/i2/8nsBNknfMuS6m8UYrouPhjY6YL1oaWabP2hN27kXZSM/117/1004-houston-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 1004 Houston Ave](https://images1.apartments.com/i2/ghe_OC6UkVaJ9NT8q5YxhkRSwNRzujYfQtWf3sslwko/117/1004-houston-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 1004 Houston Ave](https://images1.apartments.com/i2/GIZ2gKqUE4fr_iWrhL_ErtHlYgPmH1IP1VNfr4PMqrs/117/1004-houston-ave-takoma-park-md-building-photo.jpg) ,
[1011-1013 Quebec Ter](https://www.apartments.com/1011-1013-quebec-ter-silver-spring-md/1vkm586/),,"[1011-1013 Quebec Ter, Silver Spring, MD 20903](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1011-1013+Quebec+Ter,+Silver+Spring,+MD+20903/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
1 space.",,,,,,,,"* Built in 1954
* 18 Units/3 Stories",,,![Primary Photo - 1011-1013 Quebec Ter](https://images1.apartments.com/i2/Ls8aKKaXd1vY-QCjS5vYyiKK7FjsSVuMJbX8VBzkCcE/117/1011-1013-quebec-ter-silver-spring-md-primary-photo.jpg) ![Building Photo - 1011-1013 Quebec Ter](https://images1.apartments.com/i2/tS3rVN2979rY0C_gcEyr_Hg9wsLLGvf552rvlLok9G4/117/1011-1013-quebec-ter-silver-spring-md-building-photo.jpg) ![Building Photo - 1011-1013 Quebec Ter](https://images1.apartments.com/i2/RuHKdDpz21TDzR6iykUcbT-Z_nrhBjch2gjqLR1lh10/117/1011-1013-quebec-ter-silver-spring-md-building-photo.jpg) ,
[617 Sligo Ave](https://www.apartments.com/617-sligo-ave-silver-spring-md/vdrse0g/),,"[617 Sligo Ave, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/617+Sligo+Ave,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1938
* 5 Units/2 Stories",,,![Primary Photo - 617 Sligo Ave](https://images1.apartments.com/i2/dJbgS-kGtdvZBr0AgHVHwJpBpvHut-gPm6hr2XK8U1Y/117/617-sligo-ave-silver-spring-md-primary-photo.jpg) ![Building Photo - 617 Sligo Ave](https://images1.apartments.com/i2/p5UwtP5WLqlYemyuEFhasoTW3j4T_0vf5FD1z-X3f1w/117/617-sligo-ave-silver-spring-md-building-photo.jpg) ![Building Photo - 617 Sligo Ave](https://images1.apartments.com/i2/pbGJya-tF9nIHAfMfcaSvpk3kzjxXG5fIHYvx4Ce5h0/117/617-sligo-ave-silver-spring-md-building-photo.jpg) ,
[8627 Flower Ave](https://www.apartments.com/8627-flower-ave-takoma-park-md/se14cs5/),,"[8627 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8627+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1935
* 5 Units/2 Stories",,,![Primary Photo - 8627 Flower Ave](https://images1.apartments.com/i2/IxFPXPOzT3NQVaSe6HmnGEIvC2IFb2mMoengZUnhZb0/117/8627-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8627 Flower Ave](https://images1.apartments.com/i2/Ts58s1bRCNXqwGBdhJWlbEbfz-3qoDwGGJ-HoRjVA-Y/117/8627-flower-ave-takoma-park-md-building-photo.jpg) ,
[8417 Flower Ave](https://www.apartments.com/8417-flower-ave-takoma-park-md/vh35qee/),,"[8417 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8417+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1932
* 6 Units/2 Stories",,,![Primary Photo - 8417 Flower Ave](https://images1.apartments.com/i2/D0xk6szErOU07CZMUhZzR3EdWKW2sOD6mQeGFQPCYWI/117/8417-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8417 Flower Ave](https://images1.apartments.com/i2/jTX9yOklAw584snk65aXHijWN5RFYRzsVC8p2h4e_EI/117/8417-flower-ave-takoma-park-md-building-photo.jpg) ,
[University Gardens](https://www.apartments.com/university-gardens-silver-spring-md/bqxtf99/),,"[440 University Blvd E, Silver Spring, MD 20901](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/440+University+Blvd+E,+Silver+Spring,+MD+20901/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,* 92 Units/3 Stories,,,![Primary Photo - University Gardens](https://images1.apartments.com/i2/qiLVAshQJuERymTw_HpKvaLqQV67l6K_p5FyoPQXxmI/117/university-gardens-silver-spring-md-primary-photo.jpg) ![Building Photo - University Gardens](https://images1.apartments.com/i2/8AOmuOhXEIpKWqU1hgXJnPZ3nVbAn63Oy0uPgICECgY/117/university-gardens-silver-spring-md-building-photo.jpg) ![Building Photo - University Gardens](https://images1.apartments.com/i2/53ZNFH-v326cH23Sr-nYFD4kMxYteI4V4NgCrNwJC9U/117/university-gardens-silver-spring-md-building-photo.jpg) ,
